DR;CD_ORGAO;ORGAO;AG_POSTAGEM;DT_POSTAGEM;ETIQUETA;SERVICO;VLR_MEDIDA;CD_GRUPO_PAIS_DESTINO;CEP_DESTINO;VLR_COBRADO_DESTINATARIO;VLR_DECLARADO;COD_ADM;PRODUTO;QTDE_PRESTADA;VLR_SERVICO;VLR_DESCONTO;ACRESCIMO;VLR_FINAL;CARTAO;DOCUMENTO;SERVIÇO_ADICIONAL;NOME_SERVICO;CONTRATO;ATENDIMENTO;DT_MOV
GO;16300793;AC RUBIATABA;16300793;22/04/2020;OD786909554BR;4014;0,277;0;76460000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;OD786909545BR;12165;0,33;0;20011904;0;0;11205709;0;1;63,64;0;0;63,64;00062267655;369703553      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;             ;34479;0,33;0;00000000;0;0;11205709;0;1;24,78;0;0;24,78;00062267655;369703553      ;  -  -  -  -  ;SEGURO DPVAT ATE 300 G;9912280636     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;PM589379395BR;4677;0,17;0;30180105;0;21;11169800;0;1;25,55;0;0;25,55;00071109641;369700759      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;             ;34479;0,18;0;00000000;0;0;11205709;0;1;24,78;0;0;24,78;00062267655;369699170      ;  -  -  -  -  ;SEGURO DPVAT ATE 300 G;9912280636     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;OD786909537BR;12165;0,18;0;20011904;0;0;11205709;0;1;30,43;0;0;30,43;00062267655;369699170      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;             ;91464;0;0;00000000;82;0;0;0;1;82;0;0;82;00000000000;18573889-1     ;  -  -  -  -  ;DC PAGAMENTO DINHEIRO CERTO BÁSICO;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;JU544279741BR;12483;0,025;0;75170000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;IF819015701BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;PM589379387BR;4677;0,8;0;54355900;0;0;11035269;0;1;60,74;0;0;60,74;00061520195;369687548      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;IF819015692BR;34240;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - REGULARIZAÇÃO;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;JU544279738BR;12483;0,025;0;68525000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;OD786909523BR;4014;0,302;0;06543315;0;0;0;0;1;90,7;0;0;90,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;             ;10014;0,01;0;76350000;0;0;0;0;10;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;PM589379373BR;4677;0,08;0;01209001;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;369642668      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;IF819015689BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;JU544279724BR;12483;0,052;0;76105000;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;22/04/2020;IF819015675BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;22/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;PW730635222BR;4669;0,219;0;78365000;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;5213350        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;PW742935873BR;4669;0,22;0;45960000;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;2452415        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;PW727504774BR;4669;5,92;0;36878000;0;0;11169800;0;1;54,6;0;0;54,6;00067059090;5958707        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;OD786909510BR;4014;0,235;0;71680361;0;0;0;0;1;55,6;0;0;55,6;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;IF819015661BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;IF819015658BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;IF819015644BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;PM589379360BR;4510;0,34;0;01226010;0;0;0;0;1;58,1;0;0;58,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;JU544279715BR;12483;0,1;0;76821494;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;OD786909506BR;4162;0,08;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;369470085      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;20/04/2020;JU544279707BR;12483;0,025;0;74603010;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;20/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279667BR;10014;0,01;0;02011970;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279675BR;10014;0,01;0;02011970;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279698BR;10014;0,025;0;74003901;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;PW721126629BR;4669;0,196;0;32285040;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;7641186        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;PW721795212BR;4669;0,248;0;78098135;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;7777790        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;PW721333192BR;4669;3,169;0;39868000;0;0;11169800;0;1;44,73;0;0;44,73;00067059090;1946821        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279684BR;12483;0,025;0;76300000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;OD786909497BR;4014;0,11;0;06763970;0;0;0;0;1;85,5;0;0;85,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;OD786909483BR;4014;5,96;0;76720000;0;0;0;0;1;42,5;0;0;42,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;IF819015635BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279653BR;12483;0,025;0;14945060;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;JU544279640BR;12483;0,035;0;74075250;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;17/04/2020;OD786909470BR;4162;1,425;0;74255220;0;0;14391295;0;1;23,45;0;0;23,45;00074235443;369287487      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360946     ;83276858   ;17/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;OD786909466BR;4170;3,268;0;23575450;0;102,75;17102324;0;1;109,05;0;0;109,05;00073172324;369222768      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912412982     ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;PM589379356BR;4677;0,55;0;04822080;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;369214004      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;JU544279636BR;12483;0,035;0;81650000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;PM589379342BR;4677;0,6;0;09580130;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;369192174      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;PW709438787BR;4669;0,253;0;78088545;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;1628           ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;OD786909452BR;4014;0,325;0;76400000;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;OD786909449BR;4014;0,138;0;74080100;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;JU544279622BR;12483;0,032;0;73340731;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;IF819015627BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;OD786909435BR;4014;0,906;0;75680472;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;JU544279619BR;12483;0,09;0;74125125;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;JU544279605BR;12483;0,035;0;74075110;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;16/04/2020;OD786909421BR;4014;0,05;0;76720000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;16/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909418BR;4014;0,1;0;75136140;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;             ;34088;0;0;00000000;0;0;0;0;1;134,7;0;0;134,7;00000000000;               ;  -  -  -  -  ;CAIXA POSTAL RENOV ANUAL;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279596BR;10065;0,025;0;76350000;0;0;14281074;0;1;15,55;0;0;15,55;00069559368;369048450      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279582BR;10065;0,025;0;76350000;0;0;14281074;0;1;15,55;0;0;15,55;00069559368;369048450      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;PM589379339BR;4677;0,21;0;81200030;0;21;11169800;0;1;58,87;0;0;58,87;00071109641;369045706      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;PM589379325BR;4677;0,2;0;81200030;0;21;11169800;0;1;58,87;0;0;58,87;00071109641;369045007      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909404BR;4014;0,1;0;78780000;0;0;0;0;1;70,8;0;0;70,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909395BR;4014;0,25;0;74911820;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909381BR;40550;0,1;0;76400000;0;0;12447609;0;1;19,7;0;0;19,7;00074697064;1766085        ;  -  -  -  -  ;SEDEX - ADMINISTRATIVO;9912311054     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;IF819015613BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;IF819015600BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;IF819015595BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279579BR;12483;0,14;0;70632300;0;0;0;0;1;11,15;0;0;11,15;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909378BR;4170;2,36;0;13337900;0;1500;18200850;0;1;112,47;0;0;112,47;00074167774;368980591      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912443426     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279551BR;12483;0,23;0;86041140;0;0;0;0;1;19,25;0;0;19,25;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279565BR;12483;0,23;0;86041140;0;0;0;0;1;19,25;0;0;19,25;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;JU544279548BR;12483;0,139;0;76388899;0;0;0;0;1;11,15;0;0;11,15;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909364BR;4162;0,139;0;74805370;0;0;10267468;0;1;20,25;0;0;20,25;00072181982;368977332      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912261758     ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;15/04/2020;OD786909355BR;4014;0,025;0;71950770;0;0;0;0;1;61,95;0;0;61,95;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83276858   ;15/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;JU544279534BR;12483;0,035;0;77020012;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;OD786909347BR;4014;0,1;0;71950770;0;0;0;0;1;61,95;0;0;61,95;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;PM589379311BR;4510;0,576;0;87303327;0;0;0;0;1;79,5;0;0;79,5;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;PM589379308BR;4510;0,533;0;13290000;0;0;0;0;1;58,1;0;0;58,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;PW692221863BR;4669;0,196;0;65707000;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;9442419        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;PM589379299BR;4677;0,381;0;13339010;0;0;19148518;0;1;44,66;0;0;44,66;00074841165;368871494      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912464589     ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;PW693360067BR;4669;2,983;0;03309001;0;0;11169800;0;1;54,15;0;0;54,15;00067059090;8238826        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;OD786909333BR;4170;0,12;0;05001000;0;0;10273107;0;1;64,84;0;0;64,84;00071939954;368864340      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912262040     ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;OD786909320BR;4170;0,6;0;17525903;0;0;10078703;0;1;68,89;0;0;68,89;00062772694;368830344      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;IF819015587BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;JU544279525BR;12483;0,118;0;78050267;0;0;0;0;1;17,5;0;0;17,5;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;14/04/2020;IF819015573BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;14/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909316BR;4553;0,03;0;95052070;0;0;14281074;0;1;87,32;0;0;87,32;00069559368;368696236      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912355440     ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015560BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015556BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;PM589379285BR;4510;5,553;0;38880000;0;0;0;0;1;71,6;0;0;71,6;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015542BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015539BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015525BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015511BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909302BR;4014;0,343;0;76560000;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;PM589379271BR;4677;0,3;0;37640920;0;0;11035269;0;1;42,87;0;0;42,87;00061520195;368675147      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909293BR;4170;0,538;0;17525903;0;0;10078703;0;1;68,89;0;0;68,89;00062772694;368673325      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015508BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015499BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015485BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015471BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;IF819015468BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909280BR;4162;0,063;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;368642321      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909276BR;4014;0,11;0;75710180;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;13/04/2020
GO;16300793;AC RUBIATABA;16300793;13/04/2020;OD786909262BR;4014;0,14;0;74663520;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;13/04/2020
